timestamp,initial_cost,final_cost,iterations,num_residuals,num_landmarks,converged
1403715278212143104,67113.3,11058.5,10,6621,221,1
1403715278262142976,84378.8,13537.9,17,7412,228,1
1403715278312143104,84378.8,13537.9,17,7412,228,1
1403715278362142976,84378.8,13537.9,17,7412,228,1
1403715278412143104,84378.8,13537.9,17,7412,228,1
1403715278462142976,84378.8,13537.9,17,7412,228,1
1403715278512143104,84378.8,13537.9,17,7412,228,1
1403715278562142976,84378.8,13537.9,17,7412,228,1
1403715278612143104,13890.9,13880.5,46,8095,234,1
1403715278662142976,13890.9,13880.5,46,8095,234,1
1403715278712143104,13890.9,13880.5,46,8095,234,1
1403715278762142976,16951.9,16884.6,9,8522,239,1
1403715278812143104,16951.9,16884.6,9,8522,239,1
1403715278862142976,18867.8,18493.2,22,8931,241,1
1403715278912143104,18867.8,18493.2,22,8931,241,1
1403715278962142976,18867.8,18493.2,22,8931,241,1
1403715279012143104,18867.8,18493.2,22,8931,241,1
1403715279062142976,18867.8,18493.2,22,8931,241,1
1403715279112143104,18867.8,18493.2,22,8931,241,1
1403715279162142976,18867.8,18493.2,22,8931,241,1
1403715279212143104,18867.8,18493.2,22,8931,241,1
1403715279262142976,18867.8,18493.2,22,8931,241,1
1403715279312143104,18867.8,18493.2,22,8931,241,1
1403715279362142976,33991.3,26923.4,12,9984,250,1
1403715279412143104,33991.3,26923.4,12,9984,250,1
1403715279462142976,33991.3,26923.4,12,9984,250,1
1403715279512143104,33991.3,26923.4,12,9984,250,1
1403715279562142976,33991.3,26923.4,12,9984,250,1
1403715279612143104,33991.3,26923.4,12,9984,250,1
1403715279662142976,33991.3,26923.4,12,9984,250,1
1403715279712143104,33991.3,26923.4,12,9984,250,1
1403715279762142976,33991.3,26923.4,12,9984,250,1
1403715279812143104,33991.3,26923.4,12,9984,250,1
1403715279862142976,46019.2,32137,11,10765,250,1
1403715279912143104,46019.2,32137,11,10765,250,1
1403715279962142976,46019.2,32137,11,10765,250,1
1403715280012143104,46019.2,32137,11,10765,250,1
1403715280062142976,46019.2,32137,11,10765,250,1
1403715280112143104,47585.5,33759.1,10,11238,250,1
1403715280162142976,47585.5,33759.1,10,11238,250,1
1403715280212143104,47585.5,33759.1,10,11238,250,1
1403715280262142976,47585.5,33759.1,10,11238,250,1
1403715280312143104,47585.5,33759.1,10,11238,250,1
1403715280362142976,47585.5,33759.1,10,11238,250,1
1403715280412143104,61917.7,42045.2,9,11985,250,1
1403715280462142976,61917.7,42045.2,9,11985,250,1
1403715280512143104,61917.7,42045.2,9,11985,250,1
1403715280562142976,140405,64307.3,27,10150,250,1
1403715280612143104,140405,64307.3,27,10150,250,1
1403715280662142976,937437,94349.9,45,13119,250,1
1403715280712143104,937437,94349.9,45,13119,250,1
1403715280762142976,843374,91125.1,34,12771,250,1
1403715280812143104,843374,91125.1,34,12771,250,1
1403715280862142976,677644,120633,23,12317,250,1
1403715280912143104,677644,120633,23,12317,250,1
1403715280962142976,823945,116528,24,11799,250,1
1403715281012143104,823945,116528,24,11799,250,1
1403715281062142976,823945,116528,24,11799,250,1
1403715281112143104,823945,116528,24,11799,250,1
1403715281162142976,882755,130131,25,11315,250,1
1403715281212143104,882755,130131,25,11315,250,1
1403715281262142976,882755,130131,25,11315,250,1
1403715281312143104,830537,144977,18,10885,250,1
1403715281362142976,830537,144977,18,10885,250,1
1403715281412143104,830537,144977,18,10885,250,1
1403715281462142976,814848,152412,54,10475,250,1
1403715281512143104,814848,152412,54,10475,250,1
1403715281562142976,869149,157323,31,10143,250,1
1403715281612143104,869149,157323,31,10143,250,1
1403715281662142976,1.06646e+06,196223,28,9805,250,1
1403715281712143104,1.06646e+06,196223,28,9805,250,1
1403715281762142976,1.16808e+06,222119,26,9569,250,1
1403715281812143104,1.16808e+06,222119,26,9569,250,1
1403715281862142976,1.24825e+06,242219,30,9491,250,1
1403715281912143104,1.24825e+06,242219,30,9491,250,1
1403715281962142976,1.48554e+06,283061,34,9543,250,1
1403715282012143104,1.48554e+06,283061,34,9543,250,1
1403715282062142976,2.19578e+06,538251,13,9699,250,1
1403715282112143104,2.19578e+06,538251,13,9699,250,1
1403715282162142976,1.8406e+06,404543,14,9897,250,1
1403715282212143104,1.8406e+06,404543,14,9897,250,1
1403715282262142976,1.64068e+06,312909,26,10081,250,1
1403715282312143104,1.64068e+06,312909,26,10081,250,1
1403715282362142976,1.3275e+06,268035,45,10297,250,1
1403715282412143104,1.3275e+06,268035,45,10297,250,1
1403715282462142976,1.23921e+06,221820,15,10547,250,1
1403715282512143104,1.23921e+06,221820,15,10547,250,1
1403715282562142976,1.2609e+06,241425,18,10713,250,1
1403715282612143104,1.2609e+06,241425,18,10713,250,1
1403715282662142976,1.15561e+06,121941,38,10985,250,1
1403715282712143104,1.15561e+06,121941,38,10985,250,1
1403715282762142976,1.16368e+06,269743,19,11235,250,1
1403715282812143104,1.16368e+06,269743,19,11235,250,1
1403715282862142976,1.08517e+06,420828,25,11425,250,1
1403715282912143104,1.08517e+06,420828,25,11425,250,1
1403715282962142976,1.31762e+06,255709,23,11697,250,1
1403715283012143104,1.31762e+06,255709,23,11697,250,1
1403715283062142976,1.19514e+06,332567,35,11771,250,1
1403715283112143104,1.19514e+06,332567,35,11771,250,1
1403715283162142976,1.15119e+06,235847,24,11869,250,1
1403715283212143104,1.15119e+06,235847,24,11869,250,1
1403715283262142976,792380,85437.6,45,11971,250,1
1403715283312143104,792380,85437.6,45,11971,250,1
1403715283362142976,782869,270831,24,12229,250,1
1403715283412143104,782869,270831,24,12229,250,1
1403715283462142976,669249,151065,35,12313,250,1
1403715283512143104,669249,151065,35,12313,250,1
1403715283562142976,672745,77076.2,47,12643,250,1
1403715283612143104,672745,77076.2,47,12643,250,1
1403715283662142976,746699,107981,26,12971,250,1
1403715283712143104,746699,107981,26,12971,250,1
1403715283762142976,746699,107981,26,12971,250,1
1403715283812143104,746699,107981,26,12971,250,1
1403715283862142976,746699,107981,26,12971,250,1
1403715283912143104,746699,107981,26,12971,250,1
1403715283962142976,746699,107981,26,12971,250,1
1403715284012143104,746699,107981,26,12971,250,1
1403715284062142976,746699,107981,26,12971,250,1
1403715284112143104,746699,107981,26,12971,250,1
1403715284162142976,749103,70106.7,25,13261,250,1
1403715284212143104,749103,70106.7,25,13261,250,1
1403715284262142976,749103,70106.7,25,13261,250,1
1403715284312143104,749103,70106.7,25,13261,250,1
1403715284362142976,749103,70106.7,25,13261,250,1
1403715284412143104,749103,70106.7,25,13261,250,1
1403715284462142976,749103,70106.7,25,13261,250,1
1403715284512143104,749103,70106.7,25,13261,250,1
1403715284562142976,749103,70106.7,25,13261,250,1
1403715284612143104,749103,70106.7,25,13261,250,1
1403715284662142976,721275,65916.7,27,13519,250,1
1403715284712143104,721275,65916.7,27,13519,250,1
1403715284762142976,721275,65916.7,27,13519,250,1
1403715284812143104,721275,65916.7,27,13519,250,1
1403715284862142976,721275,65916.7,27,13519,250,1
1403715284912143104,721275,65916.7,27,13519,250,1
1403715284962142976,650158,161312,25,13821,250,1
1403715285012143104,650158,161312,25,13821,250,1
1403715285062142976,686916,60301.1,19,13933,250,1
1403715285112143104,686916,60301.1,19,13933,250,1
1403715285162142976,682029,95310.5,32,14135,250,1
1403715285212143104,682029,95310.5,32,14135,250,1
1403715285262142976,695166,55252.7,29,14179,250,1
1403715285312143104,695166,55252.7,29,14179,250,1
1403715285362142976,425360,53076.5,20,14137,250,1
1403715285412143104,425360,53076.5,20,14137,250,1
1403715285462142976,425360,53076.5,20,14137,250,1
1403715285512143104,425360,53076.5,20,14137,250,1
1403715285562142976,425360,53076.5,20,14137,250,1
1403715285612143104,425360,53076.5,20,14137,250,1
1403715285662142976,425360,53076.5,20,14137,250,1
1403715285712143104,425360,53076.5,20,14137,250,1
1403715285762142976,425360,53076.5,20,14137,250,1
1403715285812143104,425360,53076.5,20,14137,250,1
1403715285862142976,1.47805e+06,49468.5,21,13877,250,1
1403715285912143104,1.47805e+06,49468.5,21,13877,250,1
1403715285962142976,1.47805e+06,49468.5,21,13877,250,1
1403715286012143104,1.47805e+06,49468.5,21,13877,250,1
1403715286062142976,1.47805e+06,49468.5,21,13877,250,1
1403715286112143104,1.47805e+06,49468.5,21,13877,250,1
1403715286162142976,1.47805e+06,49468.5,21,13877,250,1
1403715286212143104,1.47805e+06,49468.5,21,13877,250,1
1403715286262142976,1.47805e+06,49468.5,21,13877,250,1
1403715286312143104,1.47805e+06,49468.5,21,13877,250,1
1403715286362142976,1.63684e+06,308568,30,13797,250,1
1403715286412143104,1.63684e+06,308568,30,13797,250,1
1403715286462142976,1.63684e+06,308568,30,13797,250,1
1403715286512143104,1.63684e+06,308568,30,13797,250,1
1403715286562142976,1.63684e+06,308568,30,13797,250,1
1403715286612143104,1.63684e+06,308568,30,13797,250,1
1403715286662142976,1.87877e+06,396230,28,13667,250,1
1403715286712143104,1.87877e+06,396230,28,13667,250,1
1403715286762142976,1.5884e+06,56285.7,22,13673,250,1
1403715286812143104,1.5884e+06,56285.7,22,13673,250,1
1403715286862142976,998422,112383,47,13687,250,1
1403715286912143104,998422,112383,47,13687,250,1
1403715286962142976,998422,112383,47,13687,250,1
1403715287012143104,998422,112383,47,13687,250,1
1403715287062142976,998422,112383,47,13687,250,1
1403715287112143104,998422,112383,47,13687,250,1
1403715287162142976,998422,112383,47,13687,250,1
1403715287212143104,1.07769e+06,291552,11,13641,250,1
1403715287262142976,1.07769e+06,291552,11,13641,250,1
1403715287312143104,1.07769e+06,291552,11,13641,250,1
1403715287362142976,1.07769e+06,291552,11,13641,250,1
1403715287412143104,1.07769e+06,291552,11,13641,250,1
1403715287462142976,1.07769e+06,291552,11,13641,250,1
1403715287512143104,1.07769e+06,291552,11,13641,250,1
1403715287562142976,1.07769e+06,291552,11,13641,250,1
1403715287612143104,1.07769e+06,291552,11,13641,250,1
1403715287662142976,1.07769e+06,291552,11,13641,250,1
1403715287712143104,1.19847e+06,239276,31,13575,250,1
1403715287762142976,1.19847e+06,239276,31,13575,250,1
1403715287812143104,1.78841e+06,197038,15,13541,250,1
1403715287862142976,1.78841e+06,197038,15,13541,250,1
1403715287912143104,1.74169e+06,250061,32,13565,250,1
1403715287962142976,1.74169e+06,250061,32,13565,250,1
1403715288012143104,2.23307e+06,447607,25,13651,250,1
1403715288062142976,2.23307e+06,447607,25,13651,250,1
1403715288112143104,2.94265e+06,299529,35,13641,250,1
1403715288162142976,2.94265e+06,299529,35,13641,250,1
1403715288212143104,2.27127e+06,300039,35,13619,250,1
1403715288262142976,2.27127e+06,300039,35,13619,250,1
1403715288312143104,1.78784e+06,246095,32,13573,250,1
1403715288362142976,1.78784e+06,246095,32,13573,250,1
1403715288412143104,1.78784e+06,246095,32,13573,250,1
1403715288462142976,1.78784e+06,246095,32,13573,250,1
1403715288512143104,1.78784e+06,246095,32,13573,250,1
1403715288562142976,1.78784e+06,246095,32,13573,250,1
1403715288612143104,1.78784e+06,246095,32,13573,250,1
1403715288662142976,1.78784e+06,246095,32,13573,250,1
1403715288712143104,1.78784e+06,246095,32,13573,250,1
1403715288762142976,1.78784e+06,246095,32,13573,250,1
1403715288812143104,2.28876e+06,253316,25,13155,250,1
1403715288862142976,2.28876e+06,253316,25,13155,250,1
1403715288912143104,2.28876e+06,253316,25,13155,250,1
1403715288962142976,2.28876e+06,253316,25,13155,250,1
1403715289012143104,2.28876e+06,253316,25,13155,250,1
1403715289062142976,1.22695e+06,404906,42,13489,250,1
1403715289112143104,1.22695e+06,404906,42,13489,250,1
1403715289162142976,2.82441e+06,604270,36,13413,250,1
1403715289212143104,2.82441e+06,604270,36,13413,250,1
1403715289262142976,2.11148e+06,534592,34,13463,250,1
1403715289312143104,2.11148e+06,534592,34,13463,250,1
1403715289362142976,3.01538e+06,283482,41,13399,250,1
1403715289412143104,3.01538e+06,283482,41,13399,250,1
1403715289462142976,2.92385e+06,537970,21,13407,250,1
1403715289512143104,2.92385e+06,537970,21,13407,250,1
1403715289562142976,4.0299e+06,566529,31,13571,250,1
1403715289612143104,4.0299e+06,566529,31,13571,250,1
1403715289662142976,2.40908e+06,326022,33,13707,250,1
1403715289712143104,2.40908e+06,326022,33,13707,250,1
1403715289762142976,2.40908e+06,326022,33,13707,250,1
1403715289812143104,2.40908e+06,326022,33,13707,250,1
1403715289862142976,2.40908e+06,326022,33,13707,250,1
1403715289912143104,2.40908e+06,326022,33,13707,250,1
1403715289962142976,2.40908e+06,326022,33,13707,250,1
1403715290012143104,2.40908e+06,326022,33,13707,250,1
1403715290062142976,2.40908e+06,326022,33,13707,250,1
1403715290112143104,2.40908e+06,326022,33,13707,250,1
1403715290162142976,2.9378e+06,236143,20,13361,250,1
1403715290212143104,2.9378e+06,236143,20,13361,250,1
1403715290262142976,2.9378e+06,236143,20,13361,250,1
1403715290312143104,2.9378e+06,236143,20,13361,250,1
1403715290362142976,2.9378e+06,236143,20,13361,250,1
1403715290412143104,2.9378e+06,236143,20,13361,250,1
1403715290462142976,2.9378e+06,236143,20,13361,250,1
1403715290512143104,2.9378e+06,236143,20,13361,250,1
1403715290562142976,2.9378e+06,236143,20,13361,250,1
1403715290612143104,4.04488e+06,226202,42,13563,250,1
1403715290662142976,4.04488e+06,226202,42,13563,250,1
1403715290712143104,4.04488e+06,226202,42,13563,250,1
1403715290762142976,4.04488e+06,226202,42,13563,250,1
1403715290812143104,4.04488e+06,226202,42,13563,250,1
1403715290862142976,4.04488e+06,226202,42,13563,250,1
1403715290912143104,4.04488e+06,226202,42,13563,250,1
1403715290962142976,4.04488e+06,226202,42,13563,250,1
1403715291012143104,4.04488e+06,226202,42,13563,250,1
1403715291062142976,4.04488e+06,226202,42,13563,250,1
1403715291112143104,2.31612e+06,264008,31,13909,250,1
1403715291162142976,2.31612e+06,264008,31,13909,250,1
1403715291212143104,2.31612e+06,264008,31,13909,250,1
1403715291262142976,2.31612e+06,264008,31,13909,250,1
1403715291312143104,2.31612e+06,264008,31,13909,250,1
1403715291362142976,2.31612e+06,264008,31,13909,250,1
1403715291412143104,2.31612e+06,264008,31,13909,250,1
1403715291462142976,2.31612e+06,264008,31,13909,250,1
1403715291512143104,2.46909e+06,332603,24,13863,250,1
1403715291562142976,2.46909e+06,332603,24,13863,250,1
1403715291612143104,2.03576e+06,451905,42,13947,250,1
1403715291662142976,2.03576e+06,451905,42,13947,250,1
1403715291712143104,2.22881e+06,566526,18,14075,250,1
1403715291762142976,2.22881e+06,566526,18,14075,250,1
1403715291812143104,1.58461e+06,523482,29,14093,250,1
1403715291862142976,1.58461e+06,523482,29,14093,250,1
1403715291912143104,1.7005e+06,312622,22,14189,250,1
1403715291962142976,1.7005e+06,312622,22,14189,250,1
1403715292012143104,1.7005e+06,312622,22,14189,250,1
1403715292062142976,1.7005e+06,312622,22,14189,250,1
1403715292112143104,1.7005e+06,312622,22,14189,250,1
1403715292162142976,1.7005e+06,312622,22,14189,250,1
1403715292212143104,1.7005e+06,312622,22,14189,250,1
1403715292262142976,1.49846e+06,302587,19,14467,250,1
1403715292312143104,1.49846e+06,302587,19,14467,250,1
1403715292362142976,1.6609e+06,250407,44,14687,250,1
1403715292412143104,1.6609e+06,250407,44,14687,250,1
1403715292462142976,1.48972e+06,471688,31,14797,250,1
1403715292512143104,1.48972e+06,471688,31,14797,250,1
1403715292562142976,1.68009e+06,98908.2,37,14827,250,1
1403715292612143104,1.68009e+06,98908.2,37,14827,250,1
1403715292662142976,1.02091e+06,68544.9,25,14693,250,1
1403715292712143104,1.02091e+06,68544.9,25,14693,250,1
1403715292762142976,702772,66694.7,18,14707,250,1
1403715292812143104,702772,66694.7,18,14707,250,1
1403715292862142976,622148,72163,13,14697,250,1
1403715292912143104,622148,72163,13,14697,250,1
1403715292962142976,468275,72461.8,27,14601,250,1
1403715293012143104,468275,72461.8,27,14601,250,1
1403715293062142976,511365,70292.2,21,14511,250,1
1403715293112143104,511365,70292.2,21,14511,250,1
1403715293162142976,479940,77888.1,32,14379,250,1
1403715293212143104,479940,77888.1,32,14379,250,1
1403715293262142976,579424,212325,26,14103,250,1
1403715293312143104,579424,212325,26,14103,250,1
1403715293362142976,630929,170436,31,13841,250,1
1403715293412143104,630929,170436,31,13841,250,1
1403715293462142976,1.00115e+06,113087,30,13639,250,1
1403715293512143104,1.00115e+06,113087,30,13639,250,1
1403715293562142976,888538,74202,16,13327,250,1
1403715293612143104,888538,74202,16,13327,250,1
1403715293662142976,894971,66155.6,36,13247,250,1
1403715293712143104,894971,66155.6,36,13247,250,1
1403715293762142976,1.4035e+06,212075,34,13127,250,1
1403715293812143104,1.4035e+06,212075,34,13127,250,1
1403715293862142976,1.41873e+06,303646,29,13099,250,1
1403715293912143104,1.41873e+06,303646,29,13099,250,1
1403715293962142976,2.04587e+06,260341,39,13091,250,1
1403715294012143104,2.04587e+06,260341,39,13091,250,1
1403715294062142976,1.34459e+06,289291,35,13095,250,1
1403715294112143104,1.34459e+06,289291,35,13095,250,1
1403715294162142976,1.50633e+06,419931,36,13069,250,1
1403715294212143104,1.50633e+06,419931,36,13069,250,1
1403715294262142976,1.57356e+06,395715,29,12997,250,1
1403715294312143104,1.57356e+06,395715,29,12997,250,1
1403715294362142976,1.67602e+06,386030,40,12961,250,1
1403715294412143104,1.67602e+06,386030,40,12961,250,1
1403715294462142976,1.73936e+06,227453,32,12841,250,1
1403715294512143104,1.73936e+06,227453,32,12841,250,1
1403715294562142976,1.40272e+06,286059,34,13047,250,1
1403715294612143104,1.40272e+06,286059,34,13047,250,1
1403715294662142976,1.93231e+06,186447,30,13145,250,1
1403715294712143104,1.93231e+06,186447,30,13145,250,1
1403715294762142976,2.1631e+06,299404,35,13283,250,1
1403715294812143104,2.1631e+06,299404,35,13283,250,1
1403715294862142976,2.34563e+06,407169,34,13197,250,1
1403715294912143104,2.34563e+06,407169,34,13197,250,1
1403715294962142976,2.16619e+06,264100,35,13305,250,1
1403715295012143104,2.16619e+06,264100,35,13305,250,1
1403715295062142976,1.89823e+06,273298,36,13383,250,1
1403715295112143104,1.89823e+06,273298,36,13383,250,1
1403715295162142976,1.87677e+06,352944,28,13475,250,1
1403715295212143104,1.87677e+06,352944,28,13475,250,1
1403715295262142976,2.19361e+06,160041,44,13377,250,1
1403715295312143104,2.19361e+06,160041,44,13377,250,1
1403715295362142976,2.51316e+06,296960,37,13509,250,1
1403715295412143104,2.51316e+06,296960,37,13509,250,1
1403715295462142976,3.27399e+06,1.00742e+06,38,13233,250,1
1403715295512143104,3.27399e+06,1.00742e+06,38,13233,250,1
1403715295562142976,4.49582e+06,858927,32,13051,250,1
1403715295612143104,4.49582e+06,858927,32,13051,250,1
1403715295662142976,2.99789e+06,1.1823e+06,30,12625,250,1
1403715295712143104,2.99789e+06,1.1823e+06,30,12625,250,1
1403715295762142976,2.85697e+06,610352,39,12615,250,1
1403715295812143104,2.85697e+06,610352,39,12615,250,1
1403715295862142976,2.65537e+06,873718,14,12519,250,1
1403715295912143104,2.65537e+06,873718,14,12519,250,1
1403715295962142976,1.91279e+06,592120,31,12721,250,1
1403715296012143104,1.91279e+06,592120,31,12721,250,1
1403715296062142976,2.12554e+06,520202,33,12525,250,1
1403715296112143104,2.12554e+06,520202,33,12525,250,1
1403715296162142976,3.36171e+06,1.55181e+06,24,11899,250,1
1403715296212143104,3.36171e+06,1.55181e+06,24,11899,250,1
1403715296262142976,4.2999e+06,1.36301e+06,39,11661,250,1
1403715296312143104,4.2999e+06,1.36301e+06,39,11661,250,1
1403715296362142976,3.3145e+06,896658,28,11389,250,1
1403715296412143104,3.3145e+06,896658,28,11389,250,1
1403715296462142976,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296512143104,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296562142976,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296612143104,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296662142976,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296712143104,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296762142976,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296812143104,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296862142976,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296912143104,3.51582e+06,1.18363e+06,31,11587,250,1
1403715296962142976,4.36325e+06,456463,33,12243,250,1
1403715297012143104,4.36325e+06,456463,33,12243,250,1
1403715297062142976,4.86033e+06,938433,43,11327,250,1
1403715297112143104,4.86033e+06,938433,43,11327,250,1
1403715297162142976,7.05743e+06,360314,17,10899,250,1
1403715297212143104,7.05743e+06,360314,17,10899,250,1
1403715297262142976,6.09363e+06,417270,37,10069,250,1
1403715297312143104,6.09363e+06,417270,37,10069,250,1
1403715297362142976,3.87259e+06,253794,38,11185,250,1
1403715297412143104,3.87259e+06,253794,38,11185,250,1
1403715297462142976,2.07605e+06,336830,31,11889,250,1
1403715297512143104,2.07605e+06,336830,31,11889,250,1
1403715297562142976,852900,142250,36,12241,250,1
1403715297612143104,852900,142250,36,12241,250,1
1403715297662142976,2.16522e+06,507460,14,11955,250,1
1403715297712143104,2.16522e+06,507460,14,11955,250,1
1403715297762142976,2.16522e+06,507460,14,11955,250,1
1403715297812143104,3.17398e+06,42085.3,26,11285,250,1
1403715297862142976,3.17398e+06,42085.3,26,11285,250,1
1403715297912143104,550606,94442,34,12101,250,1
1403715297962142976,550606,94442,34,12101,250,1
1403715298012143104,692362,78027.8,31,11911,250,1
1403715298062142976,692362,78027.8,31,11911,250,1
1403715298112143104,607898,46856.8,15,12009,250,1
1403715298162142976,607898,46856.8,15,12009,250,1
1403715298212143104,1.18331e+06,99280.8,28,12079,250,1
1403715298262142976,1.18331e+06,99280.8,28,12079,250,1
1403715298312143104,1.18331e+06,99280.8,28,12079,250,1
1403715298362142976,1.00343e+06,44606.6,45,12147,250,1
1403715298412143104,1.00343e+06,44606.6,45,12147,250,1
1403715298462142976,1.00343e+06,44606.6,45,12147,250,1
1403715298512143104,1.00343e+06,44606.6,45,12147,250,1
1403715298562142976,1.00343e+06,44606.6,45,12147,250,1
1403715298612143104,1.00343e+06,44606.6,45,12147,250,1
1403715298662142976,1.00343e+06,44606.6,45,12147,250,1
1403715298712143104,1.00343e+06,44606.6,45,12147,250,1
1403715298762142976,1.00343e+06,44606.6,45,12147,250,1
1403715298812143104,1.00343e+06,44606.6,45,12147,250,1
1403715298862142976,721881,106667,23,12367,250,1
1403715298912143104,721881,106667,23,12367,250,1
1403715298962142976,566420,37408,12,12613,250,1
1403715299012143104,566420,37408,12,12613,250,1
1403715299062142976,477236,37650.8,20,12877,250,1
1403715299112143104,477236,37650.8,20,12877,250,1
1403715299162142976,467704,36443.8,45,13057,250,1
1403715299212143104,467704,36443.8,45,13057,250,1
1403715299262142976,247904,32762.2,14,13121,250,1
1403715299312143104,247904,32762.2,14,13121,250,1
1403715299362142976,304074,30955.8,19,13111,250,1
1403715299412143104,304074,30955.8,19,13111,250,1
1403715299462142976,537667,29927.7,26,13031,250,1
